author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/isBlueVerified,author/isTranslator,author/location,author/mediaCount,author/name,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,bookmarkCount,conversationId,createdAt,entities/media/0/display_url,entities/media/0/expanded_url,entities/media/0/ext_media_availability/status,entities/media/0/id_str,entities/media/0/indices/0,entities/media/0/indices/1,entities/media/0/media_key,entities/media/0/media_url_https,entities/media/0/original_info/width,entities/media/0/sizes/large/h,entities/media/0/sizes/large/resize,entities/media/0/sizes/large/w,entities/media/0/sizes/medium/h,entities/media/0/sizes/medium/resize,entities/media/0/sizes/medium/w,entities/media/0/sizes/small/h,entities/media/0/sizes/small/resize,entities/media/0/sizes/small/w,entities/media/0/sizes/thumb/h,entities/media/0/sizes/thumb/resize,entities/media/0/sizes/thumb/w,entities/media/0/type,entities/media/0/url,extendedEntities/media/0/display_url,extendedEntities/media/0/expanded_url,extendedEntities/media/0/id_str,extendedEntities/media/0/indices/0,extendedEntities/media/0/indices/1,extendedEntities/media/0/media_key,extendedEntities/media/0/original_info/height,extendedEntities/media/0/original_info/width,extendedEntities/media/0/sizes/large/h,extendedEntities/media/0/sizes/large/w,extendedEntities/media/0/sizes/medium/h,extendedEntities/media/0/sizes/medium/resize,extendedEntities/media/0/sizes/medium/w,extendedEntities/media/0/sizes/small/h,extendedEntities/media/0/sizes/small/resize,extendedEntities/media/0/sizes/small/w,extendedEntities/media/0/sizes/thumb/h,extendedEntities/media/0/sizes/thumb/resize,extendedEntities/media/0/sizes/thumb/w,extendedEntities/media/0/type,extendedEntities/media/0/url,fullText,id,isReply,lang,likeCount,possiblySensitive,quoteCount,replyCount,retweetCount,source,text,twitterUrl,type
True,True,https://pbs.twimg.com/profile_banners/3224348737/1582725499,Sat May 23 14:05:33 +0000 2015,A Liberated Liberal. Stand up against oppression be it on your own or from your own. Fanatics & Extremists keep more than safe distance. Live & Let Live.,165260.0,2274.0,2326.0,False,False,False,"Earth, Ain't no life on Mars",309.0,Jay Kay,False,https://pbs.twimg.com/profile_images/1810952160881922048/hW6e2zL8_normal.jpg,,79312.0,https://twitter.com/jaykayzone,user,https://x.com/jaykayzone,jaykayzone,0.0,1.8575011428773932e+18,Fri Nov 15 19:09:17 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",1.8575011428773932e+18,False,en,0.0,,0.0,0.0,0.0,Twitter for Android,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",https://twitter.com/jaykayzone/status/1857501142877393058,tweet
True,True,https://pbs.twimg.com/profile_banners/3224348737/1582725499,Sat May 23 14:05:33 +0000 2015,A Liberated Liberal. Stand up against oppression be it on your own or from your own. Fanatics & Extremists keep more than safe distance. Live & Let Live.,165260.0,2274.0,2326.0,False,False,False,"Earth, Ain't no life on Mars",309.0,Jay Kay,False,https://pbs.twimg.com/profile_images/1810952160881922048/hW6e2zL8_normal.jpg,,79312.0,https://twitter.com/jaykayzone,user,https://x.com/jaykayzone,jaykayzone,0.0,1.8575011163987067e+18,Fri Nov 15 19:09:11 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",1.8575011163987067e+18,False,en,0.0,,0.0,0.0,0.0,Twitter for Android,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",https://twitter.com/jaykayzone/status/1857501116398706756,tweet
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,True,,Wed Jul 03 14:25:10 +0000 2024,,1.0,10.0,47.0,False,False,False,,1174.0,suhail,False,https://pbs.twimg.com/profile_images/1808508102339174400/ZZ9VT_Ox_normal.jpg,,1652.0,https://twitter.com/suhaillucknow,user,https://x.com/suhaillucknow,suhaillucknow,0.0,1.857521499193717e+18,Fri Nov 15 20:30:11 +0000 2024,pic.x.com/QlEl4V7RPW,https://x.com/suhaillucknow/status/1857521499193716994/video/1,Available,1.8575214461105766e+18,206.0,229.0,7_1857521446110576640,https://pbs.twimg.com/ext_tw_video_thumb/1857521446110576640/pu/img/aESPcIRtoaPFiEsa.jpg,720.0,1280.0,fit,720.0,1200.0,fit,675.0,680.0,fit,383.0,150.0,crop,150.0,video,https://t.co/QlEl4V7RPW,pic.x.com/QlEl4V7RPW,https://x.com/suhaillucknow/status/1857521499193716994/video/1,1.8575214461105766e+18,206.0,229.0,7_1857521446110576640,1280.0,720.0,1280.0,720.0,1200.0,fit,675.0,680.0,fit,383.0,150.0,crop,150.0,video,https://t.co/QlEl4V7RPW,"जब तक बेरिस्टर @asadowaisi साहब ज़िंदा है, तब तक हमारा वोट असदुद्दीन ओवैसी की पार्टी को ही जायेगा इंशा अल्लाह! 
#AIMIM
#asadowaisi
#MissionMaharashtra 
#voteforkite #VoteForMajlis #MaharashtraElections2024 https://t.co/QlEl4V7RPW",1.857521499193717e+18,False,hi,0.0,False,0.0,0.0,0.0,Twitter for Android,"जब तक बेरिस्टर @asadowaisi साहब ज़िंदा है, तब तक हमारा वोट असदुद्दीन ओवैसी की पार्टी को ही जायेगा इंशा अल्लाह! 
#AIMIM
#asadowaisi
#MissionMaharashtra 
#voteforkite #VoteForMajlis #MaharashtraElections2024 https://t.co/QlEl4V7RPW",https://twitter.com/suhaillucknow/status/1857521499193716994,tweet
False,True,https://pbs.twimg.com/profile_banners/1103661053492297728/1729429251,Thu Mar 07 14:17:54 +0000 2019,,305.0,275.0,5.0,False,True,False,,921.0,AshokBhau Jadhav,False,https://pbs.twimg.com/profile_images/1847986285371101185/YjLLOpU9_normal.jpg,,976.0,https://twitter.com/AshokbhauJ,user,https://x.com/AshokbhauJ,AshokbhauJ,0.0,1.857517982907511e+18,Fri Nov 15 20:16:12 +0000 2024,pic.x.com/xsdvZdvzun,https://x.com/AshokbhauJ/status/1857517982907511046/photo/1,Available,1.857517979887612e+18,280.0,303.0,3_1857517979887611904,https://pbs.twimg.com/media/Gcc6wtsaMAAj3ZI.jpg,1422.0,1600.0,fit,1422.0,1200.0,fit,1067.0,680.0,fit,604.0,150.0,crop,150.0,photo,https://t.co/xsdvZdvzun,pic.x.com/xsdvZdvzun,https://x.com/AshokbhauJ/status/1857517982907511046/photo/1,1.857517979887612e+18,280.0,303.0,3_1857517979887611904,1600.0,1422.0,1600.0,1422.0,1200.0,fit,1067.0,680.0,fit,604.0,150.0,crop,150.0,photo,https://t.co/xsdvZdvzun,"Join us for a public meet with Ashok Bhau Jadhav, our candidate for the 165 Andheri (West) Constituency!
Let’s unite for change and progress in the upcoming Maharashtra Legislative Assembly Elections.

Date: 16th November 2024
Ward No. 67, Morning Session: 9:30 AM - 2:00 PM
Ward https://t.co/xsdvZdvzun",1.857517982907511e+18,False,en,0.0,False,0.0,0.0,0.0,Twitter for Android,"Join us for a public meet with Ashok Bhau Jadhav, our candidate for the 165 Andheri (West) Constituency!
Let’s unite for change and progress in the upcoming Maharashtra Legislative Assembly Elections.

Date: 16th November 2024
Ward No. 67, Morning Session: 9:30 AM - 2:00 PM
Ward No. 65,66 , Evening Session: 4:00 PM - 10:00 PM

Mark your calendars and be a part of the movement for a better tomorrow. Voting day is 20th November 2024!""

#AndheriWestVidhansabhaa #AndheriWest #Mumbai #Congress #काँग्रेस #MVA #MahavikasAaghadi #महाविकासआघाडी #AapleBhau #AshokBhau #आपलेभाऊ #अशोकभाऊ #AshokJadhav #AshokBhauJadhav",https://twitter.com/AshokbhauJ/status/1857517982907511046,tweet
False,True,,Tue Jul 05 20:12:37 +0000 2022,,8231.0,26.0,97.0,True,False,False,,32.0,Rahul,False,https://pbs.twimg.com/profile_images/1584053654520467456/bfDUlaqk_normal.jpg,,5713.0,https://twitter.com/RahulDevapure,user,https://x.com/RahulDevapure,RahulDevapure,0.0,1.8575107648920084e+18,Fri Nov 15 19:47:31 +0000 2024,pic.x.com/U2KPcZgFvZ,https://x.com/RahulDevapure/status/1857510764892008528/video/1,Available,1.8575106778518118e+18,185.0,208.0,7_1857510677851811841,https://pbs.twimg.com/ext_tw_video_thumb/1857510677851811841/pu/img/ibXbyyAn55RV-AtX.jpg,1280.0,720.0,fit,1280.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,video,https://t.co/U2KPcZgFvZ,pic.x.com/U2KPcZgFvZ,https://x.com/RahulDevapure/status/1857510764892008528/video/1,1.8575106778518118e+18,185.0,208.0,7_1857510677851811841,720.0,1280.0,720.0,1280.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,video,https://t.co/U2KPcZgFvZ,"Deputy CM of AP &amp; JanaSenani's @PawanKalyan will Campaign for NDA at Maharashtra , Degloor &amp; lattur💥🤩
#pawankalyan #bjpmaharashtra
#NDAForMaharashtra 
#MaharashtraElections2024 https://t.co/U2KPcZgFvZ",1.8575107648920084e+18,False,in,1.0,False,0.0,0.0,1.0,Twitter for Android,"Deputy CM of AP &amp; JanaSenani's @PawanKalyan will Campaign for NDA at Maharashtra , Degloor &amp; lattur💥🤩
#pawankalyan #bjpmaharashtra
#NDAForMaharashtra 
#MaharashtraElections2024 https://t.co/U2KPcZgFvZ",https://twitter.com/RahulDevapure/status/1857510764892008528,tweet
False,False,https://pbs.twimg.com/profile_banners/240649814/1726491136,Thu Jan 20 12:17:23 +0000 2011,TIMES NOW is India’s most watched English news channel. Follow for lightning fast #BreakingNews and #Alerts.,32.0,10216027.0,374.0,True,True,False,India,659323.0,TIMES NOW,False,https://pbs.twimg.com/profile_images/1354074536925388802/qkHhpnVw_normal.jpg,,1150789.0,https://twitter.com/TimesNow,user,https://x.com/TimesNow,TimesNow,0.0,1.8575088708072494e+18,Fri Nov 15 19:40:00 +0000 2024,pic.x.com/Y2bvh9zS9K,https://x.com/TimesNow/status/1857508870807249289/video/1,Available,1.85747436379827e+18,246.0,269.0,13_1857474363798269952,https://pbs.twimg.com/media/GccvVcyX0AAzor1.jpg,1280.0,720.0,fit,1280.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,video,https://t.co/Y2bvh9zS9K,pic.x.com/Y2bvh9zS9K,https://x.com/TimesNow/status/1857508870807249289/video/1,1.85747436379827e+18,246.0,269.0,13_1857474363798269952,720.0,1280.0,720.0,1280.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,video,https://t.co/Y2bvh9zS9K,"#MaharashtraElections2024 | #November23WithTimesNow

#TimesNow Hits The Campaign Trail

Capturing The Mood of Maharashtra

Biggest Newsmakers on #ElectionYatra

Catch The Special Edition Of #ElectionYatra With @Swatij14 At 3:30 PM &amp; 5:30 PM. https://t.co/Y2bvh9zS9K",1.8575088708072494e+18,False,en,2.0,False,0.0,0.0,0.0,Twitter Media Studio,"#MaharashtraElections2024 | #November23WithTimesNow

#TimesNow Hits The Campaign Trail

Capturing The Mood of Maharashtra

Biggest Newsmakers on #ElectionYatra

Catch The Special Edition Of #ElectionYatra With @Swatij14 At 3:30 PM &amp; 5:30 PM. https://t.co/Y2bvh9zS9K",https://twitter.com/TimesNow/status/1857508870807249289,tweet
False,False,https://pbs.twimg.com/profile_banners/1361302943580971008/1634706426,Mon Feb 15 13:14:58 +0000 2021,"LET'S ROLL THE DRUMS 🙌, POLITICAL MASTIBAAZI, CRICKET, SCIENCE, INTERESTING THINGS,HIP HOP KIDDO, GEOPOLITICS KA GYAAN PELTA HU 😁, DHH",278471.0,316.0,1900.0,False,False,False,,1008.0,BAAZIGAR🇮🇳,False,https://pbs.twimg.com/profile_images/1731285931297325056/efyeuWYx_normal.jpg,,41739.0,https://twitter.com/baazigar369,user,https://x.com/baazigar369,baazigar369,0.0,1.8575085671351954e+18,Fri Nov 15 19:38:47 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#MaharashtraNeedsDevendra 
#MaharashtraElections2024",1.8575085671351954e+18,False,qht,0.0,,0.0,0.0,0.0,Twitter for Android,"#MaharashtraNeedsDevendra 
#MaharashtraElections2024",https://twitter.com/baazigar369/status/1857508567135195446,tweet
False,False,https://pbs.twimg.com/profile_banners/240649814/1726491136,Thu Jan 20 12:17:23 +0000 2011,TIMES NOW is India’s most watched English news channel. Follow for lightning fast #BreakingNews and #Alerts.,32.0,10216027.0,374.0,True,True,False,India,659323.0,TIMES NOW,False,https://pbs.twimg.com/profile_images/1354074536925388802/qkHhpnVw_normal.jpg,,1150789.0,https://twitter.com/TimesNow,user,https://x.com/TimesNow,TimesNow,0.0,1.8575056336473336e+18,Fri Nov 15 19:27:08 +0000 2024,pic.x.com/Fr6Guo7m8P,https://x.com/TimesNow/status/1857505633647333667/video/1,Available,1.85747436379827e+18,246.0,269.0,13_1857474363798269952,https://pbs.twimg.com/media/GccvVcyX0AAzor1.jpg,1280.0,720.0,fit,1280.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,video,https://t.co/Fr6Guo7m8P,pic.x.com/Fr6Guo7m8P,https://x.com/TimesNow/status/1857505633647333667/video/1,1.85747436379827e+18,246.0,269.0,13_1857474363798269952,720.0,1280.0,720.0,1280.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,video,https://t.co/Fr6Guo7m8P,"#MaharashtraElections2024 | #November23WithTimesNow

#TimesNow Hits The Campaign Trail

Capturing The Mood of Maharashtra

Biggest Newsmakers on #ElectionYatra

Catch The Special Edition Of #ElectionYatra With @Swatij14 At 3:30 PM &amp; 5:30 PM. https://t.co/Fr6Guo7m8P",1.8575056336473336e+18,False,en,2.0,False,0.0,0.0,0.0,Twitter Media Studio,"#MaharashtraElections2024 | #November23WithTimesNow

#TimesNow Hits The Campaign Trail

Capturing The Mood of Maharashtra

Biggest Newsmakers on #ElectionYatra

Catch The Special Edition Of #ElectionYatra With @Swatij14 At 3:30 PM &amp; 5:30 PM. https://t.co/Fr6Guo7m8P",https://twitter.com/TimesNow/status/1857505633647333667,tweet
False,False,https://pbs.twimg.com/profile_banners/1627394006/1694602446,Sun Jul 28 08:19:20 +0000 2013,The Lawyer,110278.0,273.0,5.0,True,False,False,Ahmedabad - India,6438.0,Dheeraj Borisa,False,https://pbs.twimg.com/profile_images/921736025193398272/_L7BQijo_normal.jpg,,62479.0,https://twitter.com/draj8910,user,https://x.com/draj8910,draj8910,0.0,1.8574649407868564e+18,Fri Nov 15 19:16:29 +0000 2024,pic.x.com/ZUINvf59m9,https://x.com/draj8910/status/1857502954867277939/video/1,Available,1.8575029197942784e+18,249.0,272.0,7_1857502919794278400,https://pbs.twimg.com/ext_tw_video_thumb/1857502919794278400/pu/img/oa6gZgTzNh6iygVg.jpg,320.0,320.0,fit,320.0,320.0,fit,320.0,320.0,fit,320.0,150.0,crop,150.0,video,https://t.co/ZUINvf59m9,pic.x.com/ZUINvf59m9,https://x.com/draj8910/status/1857502954867277939/video/1,1.8575029197942784e+18,249.0,272.0,7_1857502919794278400,320.0,320.0,320.0,320.0,320.0,fit,320.0,320.0,fit,320.0,150.0,crop,150.0,video,https://t.co/ZUINvf59m9,"@Ashok_Kashmir अगर धर्म बचाना हैं तो सब मिलकर बचाएंगे। ऐसा नहीं चलेगा कि हम लोग धर्म बचाएंगे और डिप्टी सीएम की पत्नी इंस्ट्राग्राम पर Reel बनाएंगी : कन्हैया कुमार #KanhaiyaKumar 

#MaharashtraElections2024

#MahaVikasAghadi

https://t.co/dJz5hMjM5d https://t.co/ZUINvf59m9",1.8575029548672778e+18,True,hi,0.0,False,0.0,0.0,0.0,Twitter for Android,"@Ashok_Kashmir अगर धर्म बचाना हैं तो सब मिलकर बचाएंगे। ऐसा नहीं चलेगा कि हम लोग धर्म बचाएंगे और डिप्टी सीएम की पत्नी इंस्ट्राग्राम पर Reel बनाएंगी : कन्हैया कुमार #KanhaiyaKumar 

#MaharashtraElections2024

#MahaVikasAghadi

https://t.co/dJz5hMjM5d https://t.co/ZUINvf59m9",https://twitter.com/draj8910/status/1857502954867277939,tweet
True,True,https://pbs.twimg.com/profile_banners/3224348737/1582725499,Sat May 23 14:05:33 +0000 2015,A Liberated Liberal. Stand up against oppression be it on your own or from your own. Fanatics & Extremists keep more than safe distance. Live & Let Live.,165260.0,2273.0,2326.0,False,False,False,"Earth, Ain't no life on Mars",309.0,Jay Kay,False,https://pbs.twimg.com/profile_images/1810952160881922048/hW6e2zL8_normal.jpg,,79312.0,https://twitter.com/jaykayzone,user,https://x.com/jaykayzone,jaykayzone,0.0,1.857501412978209e+18,Fri Nov 15 19:10:22 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",1.857501412978209e+18,False,en,0.0,,0.0,0.0,0.0,Twitter for Android,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",https://twitter.com/jaykayzone/status/1857501412978209134,tweet
True,True,https://pbs.twimg.com/profile_banners/3224348737/1582725499,Sat May 23 14:05:33 +0000 2015,A Liberated Liberal. Stand up against oppression be it on your own or from your own. Fanatics & Extremists keep more than safe distance. Live & Let Live.,165260.0,2273.0,2326.0,False,False,False,"Earth, Ain't no life on Mars",309.0,Jay Kay,False,https://pbs.twimg.com/profile_images/1810952160881922048/hW6e2zL8_normal.jpg,,79312.0,https://twitter.com/jaykayzone,user,https://x.com/jaykayzone,jaykayzone,0.0,1.8575011802864233e+18,Fri Nov 15 19:09:26 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",1.8575011802864233e+18,False,en,0.0,,0.0,0.0,0.0,Twitter for Android,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",https://twitter.com/jaykayzone/status/1857501180286423305,tweet
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,https://pbs.twimg.com/profile_banners/4763436662/1456326256,Fri Jan 15 15:11:47 +0000 2016,"INC Candidate #Basavakalyan assembly  2023 ,Ex #MLC #Bidar| Convenor #Karnataka- Rajiv Gandhi Panchayat Raj Sanghatan #RGPRS & #AICC member.RTs not endorsement.",6463.0,16067.0,725.0,True,True,False,"Basavakalyan, India",3617.0,Vijay Singh,False,https://pbs.twimg.com/profile_images/1658003558929940482/49aclDb4_normal.jpg,,5405.0,https://twitter.com/MLCvijaysingh,user,https://x.com/MLCvijaysingh,MLCvijaysingh,0.0,1.8576430236199939e+18,Sat Nov 16 04:33:04 +0000 2024,pic.x.com/E8WZyoK3ME,https://x.com/MLCvijaysingh/status/1857643023619993853/photo/1,Available,1.8576430030089871e+18,271.0,294.0,3_1857643003008987137,https://pbs.twimg.com/media/GceseBHXMAEuqho.jpg,2048.0,1538.0,fit,2048.0,901.0,fit,1200.0,511.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/E8WZyoK3ME,pic.x.com/E8WZyoK3ME,https://x.com/MLCvijaysingh/status/1857643023619993853/photo/1,1.8576430030089871e+18,271.0,294.0,3_1857643003008987137,1538.0,2048.0,1538.0,2048.0,901.0,fit,1200.0,511.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/E8WZyoK3ME,"#ಮಹಾರಾಷ್ಟ್ರ ವಿಧಾನಸಭಾ ಚುನಾವಣಾ ಹಿನ್ನಲೆ #ನೀಲಂಗಾ ಕ್ಷೇತ್ರದ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಅಭ್ಯರ್ಥಿ ಶ್ರೀ @Abhay_Salunke3 ಅವರ ಪರವಾಗಿ #ಸವರಿ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರಚಾರ ನಡೆಸಿ ಮತಯಾಚನೆ ಮಾಡಿದೆ.ಈ ವೇಳೆ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಅಧ್ಯಕ್ಷರು,ಗ್ರಾಮದ ಅನೇಕ ಮುಖಂಡರು ಉಪಸ್ಥಿತರಿದ್ದರು.

#Congress #Nilanga #MaharashtraElections2024 https://t.co/E8WZyoK3ME",1.8576430236199939e+18,False,kn,5.0,False,0.0,0.0,5.0,Twitter for Android,"#ಮಹಾರಾಷ್ಟ್ರ ವಿಧಾನಸಭಾ ಚುನಾವಣಾ ಹಿನ್ನಲೆ #ನೀಲಂಗಾ ಕ್ಷೇತ್ರದ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಅಭ್ಯರ್ಥಿ ಶ್ರೀ @Abhay_Salunke3 ಅವರ ಪರವಾಗಿ #ಸವರಿ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರಚಾರ ನಡೆಸಿ ಮತಯಾಚನೆ ಮಾಡಿದೆ.ಈ ವೇಳೆ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಅಧ್ಯಕ್ಷರು,ಗ್ರಾಮದ ಅನೇಕ ಮುಖಂಡರು ಉಪಸ್ಥಿತರಿದ್ದರು.

#Congress #Nilanga #MaharashtraElections2024 @DKShivakumar @siddaramaiah @rssurjewala @GCC_MP @Abhay_Salunke3",https://twitter.com/MLCvijaysingh/status/1857643023619993853,tweet
True,False,https://pbs.twimg.com/profile_banners/1454041107168251910/1708344814,Fri Oct 29 11:03:30 +0000 2021,Political Commentator  ।  Content Writer  ।  Neither Left Nor Right  ।  DM For Business Inquiry  ।,12299.0,15872.0,1876.0,True,True,False,New Delhi,8706.0,Harsh Tiwari,False,https://pbs.twimg.com/profile_images/1838246621471027201/JRamyPkQ_normal.jpg,,28877.0,https://twitter.com/harsht2024,user,https://x.com/harsht2024,harsht2024,0.0,1.857642871551308e+18,Sat Nov 16 04:32:28 +0000 2024,pic.x.com/qGY2sHVsMZ,https://x.com/harsht2024/status/1857642871551308030/photo/1,Available,1.8576428662287892e+18,278.0,301.0,3_1857642866228789248,https://pbs.twimg.com/media/GcesWDkbAAAlpum.jpg,700.0,394.0,fit,700.0,394.0,fit,700.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/qGY2sHVsMZ,pic.x.com/qGY2sHVsMZ,https://x.com/harsht2024/status/1857642871551308030/photo/1,1.8576428662287892e+18,278.0,301.0,3_1857642866228789248,394.0,700.0,394.0,700.0,394.0,fit,700.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/qGY2sHVsMZ,"Often in Elections, Political parties make promises which they don't fulfill.

Dhruv Rathee challenged all the 6 parties of Maharashtra and placed before them all the big problems of Maharashtra.

Aditya Thackeray has accepted this challenge that if his government comes, these https://t.co/qGY2sHVsMZ",1.857642871551308e+18,False,en,7.0,False,0.0,0.0,1.0,Twitter for Android,"Often in Elections, Political parties make promises which they don't fulfill.

Dhruv Rathee challenged all the 6 parties of Maharashtra and placed before them all the big problems of Maharashtra.

Aditya Thackeray has accepted this challenge that if his government comes, these problems will be eliminated.

#MissionSwaraj",https://twitter.com/harsht2024/status/1857642871551308030,tweet
False,True,https://pbs.twimg.com/profile_banners/1200214398/1731587698,Wed Feb 20 09:11:52 +0000 2013,"Official handle of Brihanmumbai Municipal Corporation, disseminating verified, credible & relevant updates. Not monitored 24/7.",1047.0,966245.0,111.0,False,True,False,"Mumbai, India",9970.0,"माझी Mumbai, आपली BMC",False,https://pbs.twimg.com/profile_images/1559971403679649792/QAqdkQbm_normal.jpg,,79741.0,https://twitter.com/mybmc,user,https://x.com/mybmc,mybmc,0.0,1.8576422509620882e+18,Sat Nov 16 04:30:00 +0000 2024,pic.x.com/nyu5aQM0j6,https://x.com/mybmc/status/1857642250962088113/photo/1,Available,1.857625558714028e+18,273.0,296.0,3_1857625558714028032,https://pbs.twimg.com/media/GcecmoDWEAAD31m.jpg,3000.0,1024.0,fit,2048.0,600.0,fit,1200.0,340.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/nyu5aQM0j6,pic.x.com/nyu5aQM0j6,https://x.com/mybmc/status/1857642250962088113/photo/1,1.857625558714028e+18,273.0,296.0,3_1857625558714028032,1500.0,3000.0,1024.0,2048.0,600.0,fit,1200.0,340.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/nyu5aQM0j6,"मतदार राजा जागा हो, लोकशाहीचा धागा हो!

बुधवार, दिनांक २० नोव्हेंबर २०२४ रोजी मतदान करा आणि आपल्या अधिकाराचा योग्य वापर करा.

वोट कर, मुंबईकर!

#righttovote
#MaharashtraElections2024 
#Election2024 

@ECISVEEP
@CEO_Maharashtra
@CPMumbaiPolice
@MumbaiPolice
@electionmumbai https://t.co/nyu5aQM0j6",1.8576422509620882e+18,False,mr,6.0,False,0.0,0.0,3.0,Twitter Web Client,"मतदार राजा जागा हो, लोकशाहीचा धागा हो!

बुधवार, दिनांक २० नोव्हेंबर २०२४ रोजी मतदान करा आणि आपल्या अधिकाराचा योग्य वापर करा.

वोट कर, मुंबईकर!

#righttovote
#MaharashtraElections2024 
#Election2024 

@ECISVEEP
@CEO_Maharashtra
@CPMumbaiPolice
@MumbaiPolice
@electionmumbai",https://twitter.com/mybmc/status/1857642250962088113,tweet
